,Playlist ID,Track ID,Track Position,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Name,Genre
0,37i9dQZF1DXcBWIGoYBM5M,2usxQITOSDqvkYiI0oIwao,1,You should be sad,2020-01-29T19:04:50Z,89,3.42455,79,You should be sad,single,|Halsey,1/10/2020,2,1,4,0.14300000000000002,0.591,0.585,0.0,0.109,-6.35,0.0277,0.324,110.94,Today's Top Hits,Pop
1,37i9dQZF1DXcBWIGoYBM5M,0nbXyq5TXYPCO7pr3N8S4I,2,The Box,2020-01-29T19:04:50Z,100,3.2775333333333334,78,Please Excuse Me For Being Antisocial,album,|Roddy Ricch,12/6/2019,10,0,4,0.10400000000000001,0.8959999999999999,0.586,0.0,0.79,-6.687,0.0559,0.642,116.971,Today's Top Hits,Pop
2,37i9dQZF1DXcBWIGoYBM5M,2Fxmhks0bxGSBdJ92vM42m,3,bad guy,2020-01-29T19:04:50Z,95,3.234783333333333,79,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,|Billie Eilish,3/29/2019,7,1,4,0.32799999999999996,0.701,0.425,0.13,0.1,-10.965,0.375,0.562,135.128,Today's Top Hits,Pop
3,37i9dQZF1DXcBWIGoYBM5M,0sf12qNH5qcw8qpgymFOqD,4,Blinding Lights,2020-01-29T19:04:50Z,98,3.35955,79,Blinding Lights,single,|The Weeknd,11/29/2019,1,1,4,0.00147,0.513,0.7959999999999999,0.00020899999999999998,0.0938,-4.075,0.0629,0.345,171.017,Today's Top Hits,Pop
4,37i9dQZF1DXcBWIGoYBM5M,4TnjEaWOeW0eKTKIEvJyCa,5,Falling,2020-01-29T19:04:50Z,98,2.65635,79,Falling,single,|Trevor Daniel,10/5/2018,10,0,4,0.12300000000000001,0.784,0.43,0.0,0.0887,-8.756,0.0364,0.23600000000000002,127.087,Today's Top Hits,Pop
5,37i9dQZF1DXcBWIGoYBM5M,41L3O37CECZt3N7ziG2z7l,6,Yummy,2020-01-29T19:04:50Z,97,3.5071,79,Yummy,single,|Justin Bieber,1/3/2020,9,0,4,0.40399999999999997,0.662,0.519,0.0,0.121,-6.553999999999999,0.106,0.495,145.841,Today's Top Hits,Pop
6,37i9dQZF1DXcBWIGoYBM5M,5yY9lUy8nbvjM1Uyo1Uqoc,7,Life Is Good (feat. Drake),2020-01-29T19:04:50Z,96,3.96225,79,Life Is Good (feat. Drake),single,|Future|Drake,1/10/2020,2,0,4,0.0706,0.6759999999999999,0.609,0.0,0.152,-5.831,0.48100000000000004,0.508,142.037,Today's Top Hits,Pop
7,37i9dQZF1DXcBWIGoYBM5M,7HMmFQsKsljwTw8bS7lu19,8,Rare,2020-01-29T19:04:50Z,90,3.6764833333333335,79,Rare,album,|Selena Gomez,1/10/2020,5,1,4,0.20800000000000002,0.838,0.545,8.01e-05,0.10300000000000001,-6.712999999999999,0.0706,0.631,114.99799999999999,Today's Top Hits,Pop
8,37i9dQZF1DXcBWIGoYBM5M,6WrI0LAC5M1Rw2MnX2ZvEg,9,Don't Start Now,2020-01-29T19:04:50Z,97,3.0548333333333333,75,Don't Start Now,single,|Dua Lipa,10/31/2019,11,0,4,0.0125,0.794,0.7929999999999999,0.0,0.0952,-4.521,0.0842,0.677,123.941,Today's Top Hits,Pop
9,37i9dQZF1DXcBWIGoYBM5M,4wNIkl5XGiAACjFBlDWuSd,10,What A Man Gotta Do,2020-01-29T19:04:50Z,87,3.0107333333333335,79,What A Man Gotta Do,single,|Jonas Brothers,1/17/2020,9,1,4,0.0101,0.857,0.708,1.95e-06,0.0908,-7.1579999999999995,0.0608,0.33299999999999996,113.015,Today's Top Hits,Pop
10,37i9dQZF1DXcBWIGoYBM5M,696DnlkuDOXcMAnKlTgXXK,11,ROXANNE,2020-01-29T19:04:50Z,99,2.7272666666666665,79,ROXANNE,single,|Arizona Zervas,10/10/2019,6,0,5,0.0522,0.621,0.601,0.0,0.46,-5.6160000000000005,0.14800000000000002,0.457,116.735,Today's Top Hits,Pop
11,37i9dQZF1DXcBWIGoYBM5M,7FIWs0pqAYbP91WWM0vlTQ,12,Godzilla (feat. Juice WRLD),2020-01-29T19:04:50Z,94,3.513333333333333,79,Music To Be Murdered By,album,|Eminem|Juice WRLD,1/17/2020,10,0,4,0.145,0.8079999999999999,0.745,0.0,0.292,-5.26,0.342,0.8290000000000001,165.995,Today's Top Hits,Pop
12,37i9dQZF1DXcBWIGoYBM5M,3yOlyBJuViE2YSGn3nVE1K,13,My Oh My (feat. DaBaby),2020-01-29T19:04:50Z,94,2.8457666666666666,79,Romance,album,|Camila Cabello|DaBaby,12/6/2019,8,1,4,0.018000000000000002,0.7240000000000001,0.491,1.29e-05,0.0887,-6.024,0.0296,0.38299999999999995,105.046,Today's Top Hits,Pop
13,37i9dQZF1DXcBWIGoYBM5M,3ZCTVFBt2Brf31RLEnCkWJ,14,everything i wanted,2020-01-29T19:04:50Z,97,4.090416666666667,79,everything i wanted,single,|Billie Eilish,11/13/2019,6,0,4,0.902,0.7040000000000001,0.225,0.657,0.106,-14.454,0.0994,0.243,120.006,Today's Top Hits,Pop
14,37i9dQZF1DXcBWIGoYBM5M,421leiR6jKlH5KDdwLYrOs,15,Dance Monkey,2020-01-29T19:04:50Z,41,3.4959,0,Dance Monkey,single,|Tones and I,5/10/2019,6,0,4,0.693,0.8240000000000001,0.5920000000000001,0.00015800000000000002,0.17800000000000002,-6.4,0.0969,0.54,98.074,Today's Top Hits,Pop
15,37i9dQZF1DXcBWIGoYBM5M,3ClBKQkKoaUQ6UOhe2xlJK,16,Good News,2020-01-29T19:04:50Z,88,5.700666666666667,78,Good News,single,|Mac Miller,1/9/2020,1,0,4,0.853,0.794,0.32,0.134,0.11199999999999999,-12.92,0.17300000000000001,0.24100000000000002,174.088,Today's Top Hits,Pop
16,37i9dQZF1DXcBWIGoYBM5M,6zGPytJiZmFuyVq7RTNO9G,17,Get Me,2020-01-29T19:04:50Z,69,3.0903,79,Get Me,single,|Justin Bieber|Kehlani,1/28/2020,6,0,5,0.0661,0.8220000000000001,0.521,2.59e-05,0.107,-6.997999999999999,0.11900000000000001,0.758,109.287,Today's Top Hits,Pop
17,37i9dQZF1DXcBWIGoYBM5M,3Dv1eDb0MEgF93GpLXlucZ,18,Say So,2020-01-29T19:04:50Z,90,3.9648833333333333,79,Hot Pink,album,|Doja Cat,11/7/2019,11,0,4,0.256,0.787,0.6729999999999999,3.57e-06,0.0904,-4.577,0.158,0.7859999999999999,110.962,Today's Top Hits,Pop
18,37i9dQZF1DXcBWIGoYBM5M,1M4qEo4HE3PRaCOM7EXNJq,19,Adore You,2020-01-29T19:04:50Z,90,3.4522166666666667,79,Adore You,single,|Harry Styles,12/6/2019,8,1,4,0.0237,0.6759999999999999,0.7709999999999999,7e-06,0.102,-3.675,0.0483,0.569,99.04799999999999,Today's Top Hits,Pop
19,37i9dQZF1DXcBWIGoYBM5M,7ce20yLkzuXXLUhzIDoZih,20,Before You Go,2020-01-29T19:04:50Z,90,3.5851,79,Before You Go,single,|Lewis Capaldi,11/19/2019,3,1,4,0.604,0.45899999999999996,0.575,0.0,0.0885,-4.8580000000000005,0.0573,0.183,111.881,Today's Top Hits,Pop
20,37i9dQZF1DXcBWIGoYBM5M,18ssFhD04lWo1RzpcohnrG,21,Anyone,2020-01-29T19:04:50Z,74,3.796883333333333,79,Anyone,single,|Demi Lovato,1/27/2020,11,1,4,0.8759999999999999,0.557,0.387,0.0,0.111,-6.337999999999999,0.0374,0.317,129.98,Today's Top Hits,Pop
21,37i9dQZF1DXcBWIGoYBM5M,4VginDwYTP2eaHJzO0QMjG,22,Circles,2020-01-29T19:04:50Z,46,3.5817666666666668,0,Circles,single,|Post Malone,8/30/2019,0,1,4,0.233,0.7040000000000001,0.758,0.00144,0.0924,-3.537,0.0402,0.534,120.00299999999999,Today's Top Hits,Pop
22,37i9dQZF1DXcBWIGoYBM5M,1ToprX3cpBiXoAe5eNSk74,23,Eleven,2020-01-29T19:04:50Z,86,3.4393333333333334,79,Eleven,single,|Khalid,1/9/2020,4,0,4,0.11199999999999999,0.701,0.396,0.0209,0.223,-10.182,0.11900000000000001,0.115,129.004,Today's Top Hits,Pop
23,37i9dQZF1DXcBWIGoYBM5M,3cqPu20DGTGUoZtbJH2Dmi,24,What If I Told You That I Love You,2020-01-29T19:04:50Z,78,3.2277833333333334,57,What If I Told You That I Love You,single,|Ali Gatie,1/24/2020,7,1,4,0.63,0.605,0.365,6.83e-06,0.0554,-11.144,0.111,0.22399999999999998,84.62799999999999,Today's Top Hits,Pop
24,37i9dQZF1DXcBWIGoYBM5M,3o1CUVeHIid49sabk6A6Nf,25,Forever Yours - Avicii Tribute,2020-01-29T19:04:50Z,78,3.230766666666667,79,Forever Yours (Avicii Tribute),single,|Kygo|Avicii|Sandro Cavazza,1/24/2020,10,1,4,0.253,0.529,0.612,0.0,0.24600000000000002,-8.794,0.052000000000000005,0.434,119.272,Today's Top Hits,Pop
25,37i9dQZF1DXcBWIGoYBM5M,4yJiXq86uM56uIfIZgE440,26,me & ur ghost,2020-01-29T19:04:50Z,81,3.34,79,me & ur ghost,single,|blackbear,1/16/2020,7,1,4,0.0696,0.7609999999999999,0.625,0.0,0.0784,-6.17,0.026000000000000002,0.875,100.022,Today's Top Hits,Pop
26,37i9dQZF1DXcBWIGoYBM5M,7k4t7uLgtOxPwTpFmtJNTY,27,Tusa,2020-01-29T19:04:50Z,99,3.3493333333333335,79,Tusa,single,|KAROL G|Nicki Minaj,11/7/2019,2,1,4,0.295,0.8029999999999999,0.715,0.000134,0.0574,-3.28,0.298,0.574,101.085,Today's Top Hits,Pop
27,37i9dQZF1DXcBWIGoYBM5M,1HfMVBKM75vxSfsQ5VefZ5,28,Lose You To Love Me,2020-01-29T19:04:50Z,89,3.4409666666666667,0,Lose You To Love Me,single,|Selena Gomez,10/23/2019,4,1,4,0.5760000000000001,0.505,0.34,0.0,0.21,-9.005,0.0438,0.0916,101.993,Today's Top Hits,Pop
28,37i9dQZF1DXcBWIGoYBM5M,1e9oZCCiX42nJl0AcqriVo,29,Watermelon Sugar,2020-01-29T19:04:50Z,89,2.9,79,Watermelon Sugar,single,|Harry Styles,11/17/2019,0,1,4,0.122,0.5479999999999999,0.816,0.0,0.335,-4.209,0.0465,0.557,95.39,Today's Top Hits,Pop
29,37i9dQZF1DXcBWIGoYBM5M,0JQ5MbyriK6ruD3t6RZ7ix,30,Never Seen The Rain,2020-01-29T19:04:50Z,85,3.3457,76,The Kids Are Coming,single,|Tones and I,8/29/2019,6,0,4,0.43,0.672,0.46399999999999997,0.0,0.284,-5.624,0.037000000000000005,0.271,92.069,Today's Top Hits,Pop
30,37i9dQZF1DXcBWIGoYBM5M,2kJwzbxV2ppxnQoYw4GLBZ,31,If The World Was Ending (feat. Julia Michaels),2020-01-29T19:04:50Z,89,3.4781166666666667,78,If The World Was Ending (feat. Julia Michaels),single,|JP Saxe|Julia Michaels,10/17/2019,1,1,4,0.866,0.46399999999999997,0.473,0.0,0.109,-10.086,0.129,0.604,75.801,Today's Top Hits,Pop
31,37i9dQZF1DXcBWIGoYBM5M,6U0FIYXCQ3TGrk4tFpLrEA,32,SUGAR,2020-01-29T19:04:50Z,90,3.4088833333333333,79,GINGER,album,|BROCKHAMPTON,8/23/2019,1,1,4,0.449,0.45299999999999996,0.5379999999999999,0.0,0.19,-8.212,0.0638,0.516,122.973,Today's Top Hits,Pop
32,37i9dQZF1DXcBWIGoYBM5M,7h0d2h0fUmzbs7zeFigJPn,33,HIGHEST IN THE ROOM (feat. ROSALÍA & Lil Baby) - REMIX,2020-01-29T19:04:50Z,89,4.081216666666666,79,JACKBOYS,album,|Travis Scott|ROSALÍA|Lil Baby,12/27/2019,2,0,4,0.0567,0.5589999999999999,0.491,0.0,0.0992,-6.406000000000001,0.0346,0.114,153.131,Today's Top Hits,Pop
33,37i9dQZF1DXcBWIGoYBM5M,24Yi9hE78yPEbZ4kxyoXAI,34,Roses - Imanbek Remix,2020-01-29T19:04:50Z,88,2.9473333333333334,70,Roses (Imanbek Remix),single,|SAINt JHN|Imanbek,10/9/2019,8,1,4,0.0167,0.77,0.7240000000000001,0.0105,0.353,-5.484,0.0495,0.898,121.97399999999999,Today's Top Hits,Pop
34,37i9dQZF1DXcBWIGoYBM5M,24NuEDgyRIljwSyY0lsr7b,35,Black Swan,2020-01-29T19:04:50Z,88,3.304333333333333,79,Black Swan,single,|BTS,1/17/2020,2,0,4,0.13699999999999998,0.7190000000000001,0.758,0.0,0.129,-5.167000000000001,0.0851,0.49,147.023,Today's Top Hits,Pop
35,37i9dQZF1DXcBWIGoYBM5M,4k3uABcX9iaGlt5pRJhumi,36,stupid,2020-01-29T19:04:50Z,81,2.8819166666666667,79,stupid,single,|Tate McRae,12/6/2019,0,0,4,0.0692,0.6729999999999999,0.579,8.609999999999999e-05,0.18600000000000003,-6.029,0.0392,0.262,96.009,Today's Top Hits,Pop
36,37i9dQZF1DXcBWIGoYBM5M,2b8fOow8UzyDFAE27YhOZM,37,Memories,2020-01-29T19:04:50Z,97,3.1581,79,Memories,single,|Maroon 5,9/20/2019,11,1,4,0.8370000000000001,0.764,0.32,0.0,0.0822,-7.209,0.0546,0.575,91.01899999999999,Today's Top Hits,Pop
37,37i9dQZF1DXcBWIGoYBM5M,1Cv1YLb4q0RzL6pybtaMLo,38,Sunday Best,2020-01-29T19:04:50Z,84,2.64285,79,Where the Light Is,album,|Surfaces,1/6/2019,5,1,4,0.183,0.878,0.525,0.0,0.0714,-6.832000000000001,0.0578,0.6940000000000001,112.022,Today's Top Hits,Pop
38,37i9dQZF1DXcBWIGoYBM5M,6lruHh1jF7ezgbLv72xYmf,39,FML,2020-01-29T19:04:50Z,84,3.716666666666667,79,Living Facts,single,|Arizona Zervas,6/3/2018,5,1,4,0.113,0.8220000000000001,0.575,0.0,0.106,-5.95,0.0934,0.616,100.087,Today's Top Hits,Pop
39,37i9dQZF1DXcBWIGoYBM5M,7CHi4DtfK4heMlQaudCuHK,40,Lose Control,2020-01-29T19:04:50Z,91,2.80645,79,Lose Control,single,|MEDUZA|Becky Hill|Goodboys,10/11/2019,10,0,4,0.129,0.598,0.526,0.0,0.14,-8.658999999999999,0.0415,0.529,123.935,Today's Top Hits,Pop
40,37i9dQZF1DXcBWIGoYBM5M,3QzAOrNlsabgbMwlZt7TAY,41,Ballin' (with Roddy Ricch),2020-01-29T19:04:50Z,91,3.007233333333333,79,Perfect Ten,album,|Mustard|Roddy Ricch,6/28/2019,7,1,4,0.392,0.809,0.545,0.0,0.151,-6.678,0.0735,0.244,97.008,Today's Top Hits,Pop
41,37i9dQZF1DXcBWIGoYBM5M,20JtELGPfOAMq7FpUt8eSM,42,Yellow Hearts,2020-01-29T19:04:50Z,58,3.7209166666666667,0,Yellow Hearts,single,|Ant Saunders,6/18/2019,7,1,4,0.11699999999999999,0.866,0.39899999999999997,0.0,0.0689,-10.937999999999999,0.0745,0.713,129.047,Today's Top Hits,Pop
42,37i9dQZF1DXcBWIGoYBM5M,5a6pdCHlWS2ekOOQ70QnAr,43,July,2020-01-29T19:04:50Z,88,2.601766666666667,79,July,single,|Noah Cyrus,7/31/2019,9,0,4,0.868,0.708,0.18600000000000003,0.0,0.0779,-8.953,0.0422,0.321,72.541,Today's Top Hits,Pop
43,37i9dQZF1DXcBWIGoYBM5M,0bMbDctzMmTyK2j74j3nF3,44,"Alone, Pt. II",2020-01-29T19:04:50Z,86,2.9842,79,"Alone, Pt. II",single,|Alan Walker|Ava Max,12/27/2019,3,0,4,0.536,0.67,0.6679999999999999,0.0,0.133,-4.306,0.0422,0.608,88.03299999999999,Today's Top Hits,Pop
44,37i9dQZF1DXcBWIGoYBM5M,7hpJ9tATWb2vztlq99hERP,45,Maniac,2020-01-29T19:04:50Z,85,3.096433333333333,79,Maniac,single,|Conan Gray,10/25/2019,8,1,4,0.00122,0.623,0.647,0.0,0.354,-5.438,0.04,0.522,107.98700000000001,Today's Top Hits,Pop
45,37i9dQZF1DXcBWIGoYBM5M,1iSqfoUFnQwV0QW1EfUit8,46,Suicidal,2020-01-29T19:04:50Z,91,3.7166166666666665,78,Melly vs. Melvin,album,|YNW Melly,11/22/2019,9,0,4,0.33399999999999996,0.736,0.369,0.0,0.126,-9.682,0.0688,0.235,140.005,Today's Top Hits,Pop
46,37i9dQZF1DXcBWIGoYBM5M,6cy3ki60hLwimwIje7tALf,47,RITMO (Bad Boys For Life),2020-01-29T19:04:50Z,96,3.6952333333333334,79,RITMO (Bad Boys For Life),single,|The Black Eyed Peas|J Balvin,10/12/2019,10,0,4,0.0334,0.721,0.716,0.00084,0.237,-7.037000000000001,0.0657,0.667,104.994,Today's Top Hits,Pop
47,37i9dQZF1DXcBWIGoYBM5M,07s9NNOT0sZQp7TyolLLgu,48,Own It (feat. Ed Sheeran & Burna Boy),2020-01-29T19:04:50Z,72,3.6117666666666666,0,Own It (feat. Ed Sheeran & Burna Boy),single,|Stormzy|Burna Boy|Ed Sheeran,11/22/2019,7,0,4,0.00838,0.8170000000000001,0.7809999999999999,5.21e-06,0.12300000000000001,-4.178,0.11199999999999999,0.359,104.0,Today's Top Hits,Pop
48,37i9dQZF1DXcBWIGoYBM5M,6LcauUZjF1eXQrgqMUecHX,49,Ayy Macarena,2020-01-29T19:04:50Z,91,2.193433333333333,79,Ayy Macarena,single,|Tyga,11/13/2019,2,1,4,0.133,0.816,0.63,0.0,0.0692,-5.568,0.226,0.715,96.493,Today's Top Hits,Pop
49,37i9dQZF1DXcBWIGoYBM5M,6Ozh9Ok6h4Oi1wUSLtBseN,50,BOP,2020-01-29T19:04:50Z,93,2.6619,79,KIRK,album,|DaBaby,9/27/2019,11,1,4,0.18899999999999997,0.769,0.787,0.0,0.129,-3.909,0.36700000000000005,0.836,126.77,Today's Top Hits,Pop
50,37i9dQZF1DWUa8ZRTfalHk,6zGPytJiZmFuyVq7RTNO9G,1,Get Me,2020-01-29T19:17:02Z,69,3.0903,79,Get Me,single,|Justin Bieber|Kehlani,1/28/2020,6,0,5,0.0661,0.8220000000000001,0.521,2.59e-05,0.107,-6.997999999999999,0.11900000000000001,0.758,109.287,Pop Rising,Pop
51,37i9dQZF1DWUa8ZRTfalHk,18ssFhD04lWo1RzpcohnrG,2,Anyone,2020-01-29T19:17:02Z,74,3.796883333333333,79,Anyone,single,|Demi Lovato,1/27/2020,11,1,4,0.8759999999999999,0.557,0.387,0.0,0.111,-6.337999999999999,0.0374,0.317,129.98,Pop Rising,Pop
52,37i9dQZF1DWUa8ZRTfalHk,3cqPu20DGTGUoZtbJH2Dmi,3,What If I Told You That I Love You,2020-01-29T19:17:02Z,78,3.2277833333333334,57,What If I Told You That I Love You,single,|Ali Gatie,1/24/2020,7,1,4,0.63,0.605,0.365,6.83e-06,0.0554,-11.144,0.111,0.22399999999999998,84.62799999999999,Pop Rising,Pop
53,37i9dQZF1DWUa8ZRTfalHk,4yJiXq86uM56uIfIZgE440,4,me & ur ghost,2020-01-29T19:17:02Z,81,3.34,79,me & ur ghost,single,|blackbear,1/16/2020,7,1,4,0.0696,0.7609999999999999,0.625,0.0,0.0784,-6.17,0.026000000000000002,0.875,100.022,Pop Rising,Pop
54,37i9dQZF1DWUa8ZRTfalHk,6TRt2bniIq0EIlrDlje7b8,5,First Man,2020-01-29T19:17:02Z,72,3.8126333333333333,79,Romance,album,|Camila Cabello,12/6/2019,7,1,4,0.9059999999999999,0.5720000000000001,0.292,1.04e-06,0.106,-7.621,0.0364,0.223,100.152,Pop Rising,Pop
55,37i9dQZF1DWUa8ZRTfalHk,23TPP1eeElFfvYVznskwCY,6,Glitter,2020-01-29T19:17:02Z,80,3.0024333333333333,79,FIRE ON MARZZ,single,|BENEE,6/28/2019,7,1,4,0.0863,0.8009999999999999,0.589,0.0,0.162,-5.157,0.0485,0.58,116.934,Pop Rising,Pop
56,37i9dQZF1DWUa8ZRTfalHk,7ikRId3U9AXd6tfF2fbItC,7,Rodeo - feat. Nas,2020-01-29T19:17:02Z,65,2.4203666666666668,79,Rodeo (feat. Nas),single,|Lil Nas X|Nas,1/27/2020,9,1,4,0.0814,0.65,0.637,0.000607,0.51,-6.195,0.0369,0.575,140.115,Pop Rising,Pop
57,37i9dQZF1DWUa8ZRTfalHk,2usxQITOSDqvkYiI0oIwao,8,You should be sad,2020-01-29T19:17:02Z,89,3.42455,79,You should be sad,single,|Halsey,1/10/2020,2,1,4,0.14300000000000002,0.591,0.585,0.0,0.109,-6.35,0.0277,0.324,110.94,Pop Rising,Pop
58,37i9dQZF1DWUa8ZRTfalHk,1X8mgsS7R6lcKLjDPeQWum,9,Sad Tonight,2020-01-29T19:17:02Z,67,2.9848833333333333,0,How To Be Human,album,|Chelsea Cutler,1/17/2020,0,1,4,0.353,0.71,0.6759999999999999,1.62e-05,0.172,-7.57,0.332,0.47100000000000003,105.025,Pop Rising,Pop
59,37i9dQZF1DWUa8ZRTfalHk,1eyaiDAmi6Hct0pPtRzMWm,10,Tattoos Together,2020-01-29T19:17:02Z,58,3.1102166666666666,1,Tattoos Together,single,|Lauv,1/16/2020,4,1,4,0.00575,0.862,0.4,7.49e-06,0.12300000000000001,-7.486000000000001,0.0736,0.596,122.963,Pop Rising,Pop
60,37i9dQZF1DWUa8ZRTfalHk,3o1CUVeHIid49sabk6A6Nf,11,Forever Yours - Avicii Tribute,2020-01-29T19:17:02Z,78,3.230766666666667,79,Forever Yours (Avicii Tribute),single,|Kygo|Avicii|Sandro Cavazza,1/24/2020,10,1,4,0.253,0.529,0.612,0.0,0.24600000000000002,-8.794,0.052000000000000005,0.434,119.272,Pop Rising,Pop
61,37i9dQZF1DWUa8ZRTfalHk,4wNIkl5XGiAACjFBlDWuSd,12,What A Man Gotta Do,2020-01-29T19:17:02Z,87,3.0107333333333335,79,What A Man Gotta Do,single,|Jonas Brothers,1/17/2020,9,1,4,0.0101,0.857,0.708,1.95e-06,0.0908,-7.1579999999999995,0.0608,0.33299999999999996,113.015,Pop Rising,Pop
62,37i9dQZF1DWUa8ZRTfalHk,0KW2JqqbzkzlebDjXI62OB,13,Demons,2020-01-29T19:17:02Z,69,2.7518666666666665,0,Demons,single,|Alec Benjamin,1/16/2020,5,0,4,0.665,0.708,0.489,0.000138,0.302,-7.608,0.0366,0.7709999999999999,142.925,Pop Rising,Pop
63,37i9dQZF1DWUa8ZRTfalHk,3ClBKQkKoaUQ6UOhe2xlJK,14,Good News,2020-01-29T19:17:02Z,88,5.700666666666667,78,Good News,single,|Mac Miller,1/9/2020,1,0,4,0.853,0.794,0.32,0.134,0.11199999999999999,-12.92,0.17300000000000001,0.24100000000000002,174.088,Pop Rising,Pop
64,37i9dQZF1DWUa8ZRTfalHk,0x0yttxnfoqFUYL1UB3Ckh,15,if we never met (feat. Kelsea Ballerini),2020-01-29T19:17:02Z,63,2.406,79,if we never met (feat. Kelsea Ballerini),single,|John K|Kelsea Ballerini,1/17/2020,8,1,4,0.207,0.9570000000000001,0.365,0.0,0.132,-7.632000000000001,0.0512,0.355,107.96700000000001,Pop Rising,Pop
65,37i9dQZF1DWUa8ZRTfalHk,1ToprX3cpBiXoAe5eNSk74,16,Eleven,2020-01-29T19:17:02Z,86,3.4393333333333334,79,Eleven,single,|Khalid,1/9/2020,4,0,4,0.11199999999999999,0.701,0.396,0.0209,0.223,-10.182,0.11900000000000001,0.115,129.004,Pop Rising,Pop
66,37i9dQZF1DWUa8ZRTfalHk,2Mfv5HaqnI18Q9JRv9hqnn,17,Still Learning,2020-01-29T19:17:02Z,81,3.529733333333333,79,Manic,album,|Halsey,1/17/2020,0,0,4,0.0396,0.708,0.6609999999999999,0.000244,0.113,-6.542999999999999,0.0546,0.317,102.046,Pop Rising,Pop
67,37i9dQZF1DWUa8ZRTfalHk,5pBQDRgfbV6lhuwlvWEftN,18,Good Day,2020-01-29T19:17:02Z,69,1.9393833333333332,79,Good Day,single,|iann dior,1/24/2020,9,1,4,0.627,0.715,0.639,0.0,0.0905,-6.947,0.105,0.44299999999999995,82.46600000000001,Pop Rising,Pop
68,37i9dQZF1DWUa8ZRTfalHk,7FIWs0pqAYbP91WWM0vlTQ,19,Godzilla (feat. Juice WRLD),2020-01-29T19:17:02Z,94,3.513333333333333,79,Music To Be Murdered By,album,|Eminem|Juice WRLD,1/17/2020,10,0,4,0.145,0.8079999999999999,0.745,0.0,0.292,-5.26,0.342,0.8290000000000001,165.995,Pop Rising,Pop
69,37i9dQZF1DWUa8ZRTfalHk,5yY9lUy8nbvjM1Uyo1Uqoc,20,Life Is Good (feat. Drake),2020-01-29T19:17:02Z,96,3.96225,79,Life Is Good (feat. Drake),single,|Future|Drake,1/10/2020,2,0,4,0.0706,0.6759999999999999,0.609,0.0,0.152,-5.831,0.48100000000000004,0.508,142.037,Pop Rising,Pop
70,37i9dQZF1DWUa8ZRTfalHk,4k3uABcX9iaGlt5pRJhumi,21,stupid,2020-01-29T19:17:02Z,81,2.8819166666666667,79,stupid,single,|Tate McRae,12/6/2019,0,0,4,0.0692,0.6729999999999999,0.579,8.609999999999999e-05,0.18600000000000003,-6.029,0.0392,0.262,96.009,Pop Rising,Pop
71,37i9dQZF1DWUa8ZRTfalHk,4O2XaXdnpyUPj90lNq1bIR,22,Simmer,2020-01-29T19:17:02Z,73,4.43525,78,Simmer,single,|Hayley Williams,1/22/2020,7,1,4,0.213,0.7809999999999999,0.598,0.00271,0.11800000000000001,-7.417999999999999,0.043,0.36200000000000004,109.97,Pop Rising,Pop
72,37i9dQZF1DWUa8ZRTfalHk,1Cv1YLb4q0RzL6pybtaMLo,23,Sunday Best,2020-01-29T19:17:02Z,84,2.64285,79,Where the Light Is,album,|Surfaces,1/6/2019,5,1,4,0.183,0.878,0.525,0.0,0.0714,-6.832000000000001,0.0578,0.6940000000000001,112.022,Pop Rising,Pop
73,37i9dQZF1DWUa8ZRTfalHk,4Yxc55NX3tAXC2mHRAhtcW,24,"All I Want - From ""High School Musical: The Musical: The Series""",2020-01-29T19:17:02Z,84,2.9553666666666665,79,"All I Want (From ""High School Musical: The Musical: The Series"")",single,|Olivia Rodrigo,11/27/2019,0,0,3,0.0902,0.376,0.43,0.0,0.0912,-6.585,0.0328,0.129,77.59899999999999,Pop Rising,Pop
74,37i9dQZF1DWUa8ZRTfalHk,6WrHKidpEVkYKX3vSQhBgL,25,LOVE IN THE DARK,2020-01-29T19:17:02Z,67,4.000883333333333,79,LOVE IN THE DARK,single,|Jessie Reyez,1/23/2020,11,0,4,0.8009999999999999,0.511,0.33299999999999996,6.0599999999999996e-05,0.12,-8.176,0.0266,0.265,101.73200000000001,Pop Rising,Pop
75,37i9dQZF1DWUa8ZRTfalHk,6vzLbfskWigBsCzNdB0kfE,26,Boys Ain't Shit,2020-01-29T19:17:02Z,69,2.9313833333333332,79,Boys Ain't Shit,single,|SAYGRACE,10/18/2019,1,0,4,0.435,0.826,0.616,0.0063100000000000005,0.33399999999999996,-4.729,0.13699999999999998,0.8420000000000001,102.99600000000001,Pop Rising,Pop
76,37i9dQZF1DWUa8ZRTfalHk,7HMmFQsKsljwTw8bS7lu19,27,Rare,2020-01-29T19:17:02Z,90,3.6764833333333335,79,Rare,album,|Selena Gomez,1/10/2020,5,1,4,0.20800000000000002,0.838,0.545,8.01e-05,0.10300000000000001,-6.712999999999999,0.0706,0.631,114.99799999999999,Pop Rising,Pop
